"AtcoCode","StartGridType","StartEasting","StartNorthing","EndGridType","EndEasting","EndNorthing","CreationDateTime","ModificationDateTime","RevisionNumber","Modification"
"640012963","U",340593,731510,"U",341043,731459,"","",,"new"
"640012965","U",340827,731295,"U",340848,731182,"","",,"new"
"640013973","U",340758,731852,"U",340746,731535,"","",,"new"
"640013975","U",340409,732366,"U",339981,732459,"","",,"new"
"640014085","U",339109,734187,"U",338815,734234,"","",,"new"
"640014114","U",340746,731535,"U",340758,731852,"","",,"new"
"640014116","U",338050,733942,"U",337230,733990,"","",,"new"
"640014118","U",345482,731675,"U",345442,731293,"","",,"new"
"640014120","U",346968,730750,"U",346712,730582,"","",,"new"
"640014124","U",341043,731459,"U",340593,731510,"","",,"new"
"640014148","U",335104,731501,"U",335345,731163,"","",,"new"
"640014150","U",335351,731161,"U",335664,731106,"","",,"new"
"640014152","U",338592,730528,"U",338196,730550,"","",,"new"
"640014154","U",338626,730029,"U",338840,730098,"","",,"new"
"640014156","U",338840,730098,"U",338626,730029,"","",,"new"
"640014158","U",338842,730096,"U",338786,730248,"","",,"new"
"640014160","U",338787,730249,"U",338844,730098,"","",,"new"
"640014162","U",338663,730289,"U",338600,730529,"","",,"new"
"640014164","U",338600,730529,"U",338663,730289,"","",,"new"
"640014166","U",338375,729838,"U",338360,730189,"","",,"new"
"640014168","U",338360,730189,"U",338375,729838,"","",,"new"
"640014170","U",339592,729783,"U",339300,729440,"","",,"new"
"640014172","U",339300,729440,"U",339592,729783,"","",,"new"
"640014174","U",338278,730997,"U",337972,731133,"","",,"new"
"640014176","U",337972,731133,"U",338278,730997,"","",,"new"
"640014178","U",338365,729903,"U",338036,729902,"","",,"new"
"640014180","U",338036,729902,"U",338365,729903,"","",,"new"
"640014182","U",336619,730367,"U",337034,730224,"","",,"new"
"640014184","U",337034,730224,"U",336619,730367,"","",,"new"
"640014186","U",339981,732459,"U",340409,732366,"","",,"new"
"640014190","U",340117,733275,"U",340043,734051,"","",,"new"
"640014192","U",340043,734051,"U",340117,733275,"","",,"new"
"640014194","U",339554,734045,"U",339114,734186,"","",,"new"
"640014196","U",339124,734183,"U",339554,734045,"","",,"new"
"640014198","U",338815,734234,"U",338721,733828,"","",,"new"
"640014200","U",338721,733828,"U",338815,734234,"","",,"new"
"640014202","U",338657,733748,"U",338293,733667,"","",,"new"
"640014204","U",338293,733667,"U",338657,733748,"","",,"new"
"640014206","U",338293,733667,"U",338394,733440,"","",,"new"
"640014208","U",338394,733440,"U",338293,733667,"","",,"new"
"640014210","U",338523,733417,"U",338506,733253,"","",,"new"
"640014212","U",338506,733253,"U",338523,733417,"","",,"new"
"640014214","U",339140,732277,"U",339117,731863,"","",,"new"
"640014216","U",339117,731863,"U",339140,732277,"","",,"new"
"640014218","U",339224,731533,"U",338978,731441,"","",,"new"
"640014220","U",338978,731441,"U",339224,731533,"","",,"new"
"640014222","U",338955,731513,"U",338799,731290,"","",,"new"
"640014224","U",338799,731290,"U",338955,731513,"","",,"new"
"640014226","U",340030,732044,"U",340554,732004,"","",,"new"
"640014228","U",348474,732942,"U",347837,732705,"","",,"new"
"640014230","U",347837,732705,"U",348474,732942,"","",,"new"
"640014232","U",344159,731399,"U",344187,731067,"","",,"new"
"640014243","U",337567,731987,"U",337845,731997,"","",,"new"
"640014245","U",337845,731997,"U",337893,732179,"","",,"new"
"640014247","U",337893,732179,"U",338099,731875,"","",,"new"
"640014440","U",339429,732190,"U",339428,731891,"","",,"new"
"640014442","U",338913,732382,"U",338872,731841,"","",,"new"
"640014444","U",338872,731841,"U",338909,732374,"","",,"new"
"6400PT1591","U",343713,731892,"U",343600,731800,"","",,"new"
"6400S1","U",338196,730550,"U",338592,730528,"","",,"new"
"64801019","U",309169,726263,"U",309149,726263,"","",,"new"
"64801020","U",309150,726159,"U",309170,726139,"","",,"new"
"64801038","U",317622,744465,"U",317642,744465,"","",,"new"
"64801078","U",309563,723004,"U",309563,723024,"","",,"new"
"64801138","U",312918,726309,"U",312918,726329,"","",,"new"
"64801139","U",313154,726299,"U",313154,726319,"","",,"new"
"64801140","U",313693,725510,"U",313713,725510,"","",,"new"
"64801141","U",313175,725996,"U",313175,725976,"","",,"new"
"64801183","U",311173,702536,"U",311173,702556,"","",,"new"
"64801214","U",311577,702992,"U",311557,702992,"","",,"new"
"64801221","U",311506,702971,"U",311506,702951,"","",,"new"
"64801238","U",313076,724711,"U",313056,724691,"","",,"new"
"64801242","U",308882,722917,"U",308862,722917,"","",,"new"
"64801243","U",309096,723261,"U",309096,723281,"","",,"new"
"64801244","U",309818,723362,"U",309818,723382,"","",,"new"
"64801245","U",312423,724419,"U",312443,724419,"","",,"new"
"64801308","U",310085,722988,"U",310085,723008,"","",,"new"
"64801310","U",311251,703553,"U",311271,703573,"","",,"new"
"64801312","U",311171,703294,"U",311171,703274,"","",,"new"
"64801313","U",311161,703276,"U",311161,703296,"","",,"new"
"64801314","U",311544,702407,"U",311564,702407,"","",,"new"
"64801352","U",317785,744284,"U",317856,744379,"","",,"new"
"64801354","U",317729,744813,"U",317729,744833,"","",,"new"
"64801355","U",318234,745172,"U",318234,745152,"","",,"new"
"64801356","U",318239,745139,"U",318239,745119,"","",,"new"
"64801357","U",319087,744819,"U",319087,744799,"","",,"new"
"64801502","U",318068,746065,"U",318088,746045,"","",,"new"
"64801509","U",311206,703183,"U",311186,703183,"","",,"new"
"64801510","U",311190,703168,"U",311210,703168,"","",,"new"
"64801568","U",312923,724765,"U",312903,724785,"","",,"new"
"64801569","U",312794,724641,"U",312814,724641,"","",,"new"
"64801573","U",314009,725777,"U",314029,725777,"","",,"new"
"64801577","U",286848,721921,"U",286848,721901,"","",,"new"
"64801624","U",285442,721939,"U",285439,721925,"","",,"new"
"64802153","U",312423,723703,"U",312403,723723,"","",,"new"
"64802183","U",315415,727763,"U",315415,727743,"","",,"new"
"64802361","U",306530,727122,"U",306510,727122,"","",,"new"
"64802425","U",306689,735258,"U",306822,735268,"","",,"new"
"64802426","U",287246,721660,"U",287268,721517,"","",,"new"
"64802429","U",287267,721509,"U",287245,721435,"","",,"new"
"64802438","U",285560,722041,"U",285580,722021,"","",,"new"
"64802439","U",285586,721978,"U",285586,721998,"","",,"new"
"64802467","U",328880,744321,"U",328860,744321,"","",,"new"
"64802506","U",306575,735252,"U",306689,735258,"","",,"new"
"64803019","U",310194,723009,"U",310216,723132,"","",,"new"
"64803020","U",310331,723160,"U",310301,722991,"","",,"new"
"64803139","U",286673,721438,"U",287041,721220,"","",,"new"
"64803152","U",287617,721604,"U",287484,721609,"","",,"new"
"64803523","U",311301,723372,"U",311281,723372,"","",,"new"
"64803525","U",308862,723743,"U",308862,723723,"","",,"new"
"64803973","U",308316,723311,"U",308316,723291,"","",,"new"
"64803975","U",308533,723221,"U",308533,723241,"","",,"new"
"64803976","U",309194,723031,"U",309194,723011,"","",,"new"
"64803977","U",309036,722890,"U",309016,722890,"","",,"new"
"64803978","U",308630,723476,"U",308650,723496,"","",,"new"
"64803979","U",309083,723280,"U",309103,723300,"","",,"new"
"64803980","U",309829,723215,"U",309849,723215,"","",,"new"
"64803981","U",309799,723320,"U",309819,723340,"","",,"new"
"64803982","U",309872,723421,"U",309892,723421,"","",,"new"
"64803983","U",310025,723329,"U",310045,723309,"","",,"new"
"64803984","U",310376,722945,"U",310356,722965,"","",,"new"
"64803985","U",310148,722975,"U",310128,722955,"","",,"new"
"64803986","U",309837,722903,"U",309817,722923,"","",,"new"
"64803990","U",311046,722593,"U",311046,722613,"","",,"new"
"64803991","U",310855,722411,"U",310855,722431,"","",,"new"
"64803992","U",310858,722426,"U",310858,722446,"","",,"new"
"64803993","U",310701,722475,"U",310701,722495,"","",,"new"
"64803994","U",310694,722492,"U",310694,722472,"","",,"new"
"64803995","U",310716,722604,"U",310716,722624,"","",,"new"
"64803996","U",310725,722624,"U",310725,722604,"","",,"new"
"64803997","U",310572,722949,"U",310592,722949,"","",,"new"
"64803998","U",310607,722946,"U",310587,722946,"","",,"new"
"64803999","U",310959,723155,"U",310939,723135,"","",,"new"
"64804000","U",310906,723121,"U",310926,723141,"","",,"new"
"64804001","U",311046,723130,"U",311066,723150,"","",,"new"
"64804002","U",311068,723136,"U",311088,723156,"","",,"new"
"64804004","U",309687,723761,"U",309687,723741,"","",,"new"
"64804005","U",309675,723725,"U",309675,723745,"","",,"new"
"64804006","U",312735,724459,"U",312755,724459,"","",,"new"
"64804007","U",312799,724763,"U",312819,724763,"","",,"new"
"64804008","U",312735,724307,"U",312755,724307,"","",,"new"
"64804009","U",313528,725567,"U",313548,725567,"","",,"new"
"64804010","U",313835,725462,"U",313855,725482,"","",,"new"
"64804011","U",313902,725513,"U",313922,725533,"","",,"new"
"64804012","U",313672,725671,"U",313692,725691,"","",,"new"
"64804013","U",313485,725627,"U",313465,725607,"","",,"new"
"64804014","U",313403,725676,"U",313383,725656,"","",,"new"
"64804015","U",313405,725691,"U",313385,725671,"","",,"new"
"64804016","U",313394,725840,"U",313414,725860,"","",,"new"
"64804017","U",313411,725831,"U",313391,725811,"","",,"new"
"64804018","U",313374,726143,"U",313394,726143,"","",,"new"
"64804019","U",313390,726134,"U",313370,726134,"","",,"new"
"64804020","U",313292,726021,"U",313292,726001,"","",,"new"
"64804021","U",313165,726321,"U",313165,726341,"","",,"new"
"64804022","U",312802,726793,"U",312802,726813,"","",,"new"
"64804023","U",312794,726792,"U",312794,726812,"","",,"new"
"64804024","U",313111,726743,"U",313111,726723,"","",,"new"
"64804025","U",313546,726724,"U",313526,726744,"","",,"new"
"64804060","U",317614,744484,"U",317634,744484,"","",,"new"
"64804064","U",317559,744201,"U",317693,744203,"","",,"new"
"64804065","U",317005,742582,"U",317025,742582,"","",,"new"
"64804082","U",292754,723238,"U",292754,723218,"","",,"new"
"64804178","U",317680,744678,"U",317660,744678,"","",,"new"
"64804179","U",317795,744274,"U",317795,744254,"","",,"new"
"64804180","U",317657,744653,"U",317677,744653,"","",,"new"
"64804189","U",317425,743951,"U",317425,743931,"","",,"new"
"64804252","U",313709,725501,"U",313689,725501,"","",,"new"
"64804253","U",309143,726270,"U",309163,726270,"","",,"new"
"64804254","U",312407,723730,"U",312427,723710,"","",,"new"
"64804260","U",308657,725973,"U",308657,725993,"","",,"new"
"64804261","U",312438,726888,"U",312418,726888,"","",,"new"
"64804262","U",312421,726877,"U",312441,726877,"","",,"new"
"64804263","U",313531,726751,"U",313551,726731,"","",,"new"
"64804264","U",312996,724643,"U",313016,724663,"","",,"new"
"64804265","U",313098,726737,"U",313098,726757,"","",,"new"
"64804266","U",308817,725770,"U",308797,725770,"","",,"new"
"64804267","U",312990,723520,"U",313010,723520,"","",,"new"
"64804269","U",310231,723143,"U",310465,723229,"","",,"new"
"64804270","U",310983,723285,"U",310963,723265,"","",,"new"
"64804271","U",310956,723272,"U",310976,723292,"","",,"new"
"64804272","U",309903,729403,"U",309883,729403,"","",,"new"
"64804276","U",292742,723234,"U",292742,723254,"","",,"new"
"64804280","U",313064,717830,"U",313064,717850,"","",,"new"
"64804305","U",311522,702231,"U",311620,702207,"","",,"new"
"64804306","U",311624,702202,"U",311607,702080,"","",,"new"
"64804322","U",317668,744205,"U",317668,744216,"","",,"new"
"64804329","U",286458,722090,"U",286302,722198,"","",,"new"
"64804331","U",286893,722173,"U",287100,722166,"","",,"new"
"64804634","U",334854,730338,"U",334730,730147,"","",,"new"
"64804635","U",334830,730147,"U",334915,730155,"","",,"new"
"64804636","U",334928,730150,"U",334914,729898,"","",,"new"
"64804637","U",334944,729920,"U",335041,730099,"","",,"new"
"64804638","U",335051,730209,"U",335116,730301,"","",,"new"
"64804826","U",309822,723786,"U",310088,723883,"","",,"new"
"6500D9003","U",314266,694445,"U",314977,694589,"","",,"new"
"6500D9027","U",318685,694369,"U",318477,694276,"","",,"new"
"6500D9028","U",318561,694211,"U",318746,694328,"","",,"new"
"6500D9030","U",318843,694163,"U",318636,694133,"","",,"new"
"6500D9031","U",318911,694045,"U",318843,694163,"","",,"new"
"6500D9032","U",318644,693918,"U",318911,694045,"","",,"new"
"6500D9034","U",318946,693877,"U",319000,693786,"","",,"new"
"6500D9035","U",318959,693762,"U",318979,693659,"","",,"new"
"6500D9036","U",318979,693659,"U",318871,693633,"","",,"new"
"6500D9037","U",318871,693633,"U",318885,693536,"","",,"new"
"6500D9038","U",318885,693536,"U",318807,693488,"","",,"new"
"6500D9039","U",318619,693533,"U",318544,693779,"","",,"new"
"6500D9040","U",318544,693779,"U",318165,693567,"","",,"new"
"6500D9041","U",318165,693567,"U",318423,693209,"","",,"new"
"6500D9042","U",318436,693193,"U",318513,693069,"","",,"new"
"6500D9043","U",318513,693069,"U",318261,692877,"","",,"new"
"6500D9044","U",318261,692877,"U",318256,692763,"","",,"new"
"6500D9045","U",318256,692763,"U",318928,693085,"","",,"new"
"6500D9046","U",318928,693085,"U",318812,693446,"","",,"new"
"6500D9050","U",315810,691240,"U",315996,691365,"","",,"new"
"6500D9051","U",315996,691365,"U",316101,691143,"","",,"new"
"6500D9101","U",310438,683660,"U",310324,684133,"","",,"new"
"6500D9110","U",317802,696277,"U",317974,696254,"","",,"new"
"6500D9111","U",317740,696124,"U",317802,696277,"","",,"new"
"6500D9112","U",317856,696225,"U",317740,696124,"","",,"new"
